BlkGrpID,Med_Inc,MOE_MedInc,GEO_ID,NAME
BG_490451310021,65925,28541,1500000US490451310021,"Block Group 1, Census Tract 1310.02, Tooele County, Utah"
BG_490451310022,35497,5752,1500000US490451310022,"Block Group 2, Census Tract 1310.02, Tooele County, Utah"
BG_490451310023,75694,11517,1500000US490451310023,"Block Group 3, Census Tract 1310.02, Tooele County, Utah"
BG_490451310024,61004,8670,1500000US490451310024,"Block Group 4, Census Tract 1310.02, Tooele County, Utah"
BG_490451311001,67031,10234,1500000US490451311001,"Block Group 1, Census Tract 1311, Tooele County, Utah"
BG_490451311002,58854,10835,1500000US490451311002,"Block Group 2, Census Tract 1311, Tooele County, Utah"
BG_490451311003,76920,23285,1500000US490451311003,"Block Group 3, Census Tract 1311, Tooele County, Utah"
BG_490451312001,70119,15333,1500000US490451312001,"Block Group 1, Census Tract 1312, Tooele County, Utah"
BG_490451312002,57052,9171,1500000US490451312002,"Block Group 2, Census Tract 1312, Tooele County, Utah"
BG_490459800001,-,**,1500000US490459800001,"Block Group 1, Census Tract 9800, Tooele County, Utah"
BG_490479402011,46042,27052,1500000US490479402011,"Block Group 1, Census Tract 9402.01, Uintah County, Utah"
BG_490479402012,49063,19686,1500000US490479402012,"Block Group 2, Census Tract 9402.01, Uintah County, Utah"
BG_490479402013,49750,11904,1500000US490479402013,"Block Group 3, Census Tract 9402.01, Uintah County, Utah"
BG_490479402014,72500,10075,1500000US490479402014,"Block Group 4, Census Tract 9402.01, Uintah County, Utah"
BG_490479402015,65682,4710,1500000US490479402015,"Block Group 5, Census Tract 9402.01, Uintah County, Utah"
BG_490479682001,61424,12099,1500000US490479682001,"Block Group 1, Census Tract 9682, Uintah County, Utah"
BG_490479682002,81583,12911,1500000US490479682002,"Block Group 2, Census Tract 9682, Uintah County, Utah"
BG_490479682003,74896,12142,1500000US490479682003,"Block Group 3, Census Tract 9682, Uintah County, Utah"
BG_490479683011,90266,8001,1500000US490479683011,"Block Group 1, Census Tract 9683.01, Uintah County, Utah"
BG_490479683012,32204,12469,1500000US490479683012,"Block Group 2, Census Tract 9683.01, Uintah County, Utah"
BG_490479683021,83266,11006,1500000US490479683021,"Block Group 1, Census Tract 9683.02, Uintah County, Utah"
BG_490479683022,75085,23730,1500000US490479683022,"Block Group 2, Census Tract 9683.02, Uintah County, Utah"
BG_490479683023,78864,32500,1500000US490479683023,"Block Group 3, Census Tract 9683.02, Uintah County, Utah"
BG_490479684011,58750,32429,1500000US490479684011,"Block Group 1, Census Tract 9684.01, Uintah County, Utah"
BG_490479684012,41518,7771,1500000US490479684012,"Block Group 2, Census Tract 9684.01, Uintah County, Utah"
BG_490479684013,52813,31691,1500000US490479684013,"Block Group 3, Census Tract 9684.01, Uintah County, Utah"
BG_490479684021,70129,19346,1500000US490479684021,"Block Group 1, Census Tract 9684.02, Uintah County, Utah"
BG_490479684022,58500,15545,1500000US490479684022,"Block Group 2, Census Tract 9684.02, Uintah County, Utah"
BG_490479684023,44355,19535,1500000US490479684023,"Block Group 3, Census Tract 9684.02, Uintah County, Utah"
BG_490490001021,80489,22847,1500000US490490001021,"Block Group 1, Census Tract 1.02, Utah County, Utah"
BG_490490001022,84167,24083,1500000US490490001022,"Block Group 2, Census Tract 1.02, Utah County, Utah"
BG_490490001023,88068,31355,1500000US490490001023,"Block Group 3, Census Tract 1.02, Utah County, Utah"
BG_490490001024,63846,9409,1500000US490490001024,"Block Group 4, Census Tract 1.02, Utah County, Utah"
BG_490490001031,89219,53021,1500000US490490001031,"Block Group 1, Census Tract 1.03, Utah County, Utah"
BG_490490001032,87305,16061,1500000US490490001032,"Block Group 2, Census Tract 1.03, Utah County, Utah"
BG_490490001033,59167,23521,1500000US490490001033,"Block Group 3, Census Tract 1.03, Utah County, Utah"
BG_490490001034,71995,15557,1500000US490490001034,"Block Group 4, Census Tract 1.03, Utah County, Utah"
BG_490490001041,72083,7910,1500000US490490001041,"Block Group 1, Census Tract 1.04, Utah County, Utah"
BG_490490001042,96528,11041,1500000US490490001042,"Block Group 2, Census Tract 1.04, Utah County, Utah"
BG_490490001051,77019,10523,1500000US490490001051,"Block Group 1, Census Tract 1.05, Utah County, Utah"
BG_490490001052,93947,14973,1500000US490490001052,"Block Group 2, Census Tract 1.05, Utah County, Utah"
BG_490490002031,41680,5189,1500000US490490002031,"Block Group 1, Census Tract 2.03, Utah County, Utah"
BG_490490002032,88977,9958,1500000US490490002032,"Block Group 2, Census Tract 2.03, Utah County, Utah"
BG_490490002033,55938,17905,1500000US490490002033,"Block Group 3, Census Tract 2.03, Utah County, Utah"
BG_490490002041,114231,32518,1500000US490490002041,"Block Group 1, Census Tract 2.04, Utah County, Utah"
BG_490490002042,91923,21391,1500000US490490002042,"Block Group 2, Census Tract 2.04, Utah County, Utah"
BG_490490002043,64769,10944,1500000US490490002043,"Block Group 3, Census Tract 2.04, Utah County, Utah"
BG_490490002044,61983,18143,1500000US490490002044,"Block Group 4, Census Tract 2.04, Utah County, Utah"
BG_490490002045,39570,8176,1500000US490490002045,"Block Group 5, Census Tract 2.04, Utah County, Utah"
BG_490490002051,126250,32723,1500000US490490002051,"Block Group 1, Census Tract 2.05, Utah County, Utah"
BG_490490002052,101756,10359,1500000US490490002052,"Block Group 2, Census Tract 2.05, Utah County, Utah"
BG_490490002061,108000,12208,1500000US490490002061,"Block Group 1, Census Tract 2.06, Utah County, Utah"
BG_490490002062,86797,10668,1500000US490490002062,"Block Group 2, Census Tract 2.06, Utah County, Utah"
BG_490490004001,60503,5887,1500000US490490004001,"Block Group 1, Census Tract 4, Utah County, Utah"
BG_490490004002,72768,9017,1500000US490490004002,"Block Group 2, Census Tract 4, Utah County, Utah"
BG_490490005041,85800,13246,1500000US490490005041,"Block Group 1, Census Tract 5.04, Utah County, Utah"
BG_490490005042,52000,9381,1500000US490490005042,"Block Group 2, Census Tract 5.04, Utah County, Utah"
BG_490490005043,73611,11854,1500000US490490005043,"Block Group 3, Census Tract 5.04, Utah County, Utah"
BG_490490005051,82232,12680,1500000US490490005051,"Block Group 1, Census Tract 5.05, Utah County, Utah"
BG_490490005052,103333,18759,1500000US490490005052,"Block Group 2, Census Tract 5.05, Utah County, Utah"
BG_490490005053,108889,37271,1500000US490490005053,"Block Group 3, Census Tract 5.05, Utah County, Utah"
BG_490490005061,63667,18124,1500000US490490005061,"Block Group 1, Census Tract 5.06, Utah County, Utah"
BG_490490005062,83184,10840,1500000US490490005062,"Block Group 2, Census Tract 5.06, Utah County, Utah"
BG_490490005071,78393,12539,1500000US490490005071,"Block Group 1, Census Tract 5.07, Utah County, Utah"
BG_490490005072,100855,7014,1500000US490490005072,"Block Group 2, Census Tract 5.07, Utah County, Utah"
BG_490490005081,55266,7529,1500000US490490005081,"Block Group 1, Census Tract 5.08, Utah County, Utah"
BG_490490005082,73239,13157,1500000US490490005082,"Block Group 2, Census Tract 5.08, Utah County, Utah"
BG_490490005083,47094,17950,1500000US490490005083,"Block Group 3, Census Tract 5.08, Utah County, Utah"
BG_490490005091,63333,11446,1500000US490490005091,"Block Group 1, Census Tract 5.09, Utah County, Utah"
BG_490490005092,57288,6732,1500000US490490005092,"Block Group 2, Census Tract 5.09, Utah County, Utah"
BG_490490005093,31811,4375,1500000US490490005093,"Block Group 3, Census Tract 5.09, Utah County, Utah"
BG_490490006011,65536,23902,1500000US490490006011,"Block Group 1, Census Tract 6.01, Utah County, Utah"
BG_490490006012,76346,22056,1500000US490490006012,"Block Group 2, Census Tract 6.01, Utah County, Utah"
BG_490490006031,91063,14988,1500000US490490006031,"Block Group 1, Census Tract 6.03, Utah County, Utah"
BG_490490006032,77000,13665,1500000US490490006032,"Block Group 2, Census Tract 6.03, Utah County, Utah"
BG_490490006033,78672,59738,1500000US490490006033,"Block Group 3, Census Tract 6.03, Utah County, Utah"
BG_490490006041,143500,43242,1500000US490490006041,"Block Group 1, Census Tract 6.04, Utah County, Utah"
BG_490490006042,137417,9562,1500000US490490006042,"Block Group 2, Census Tract 6.04, Utah County, Utah"
BG_490490007031,43475,4446,1500000US490490007031,"Block Group 1, Census Tract 7.03, Utah County, Utah"
BG_490490007032,58153,5224,1500000US490490007032,"Block Group 2, Census Tract 7.03, Utah County, Utah"
BG_490490007033,60144,13052,1500000US490490007033,"Block Group 3, Census Tract 7.03, Utah County, Utah"
BG_490490007061,40417,12943,1500000US490490007061,"Block Group 1, Census Tract 7.06, Utah County, Utah"
BG_490490007062,88854,18294,1500000US490490007062,"Block Group 2, Census Tract 7.06, Utah County, Utah"
BG_490490007063,73527,16744,1500000US490490007063,"Block Group 3, Census Tract 7.06, Utah County, Utah"
BG_490490007064,67969,30309,1500000US490490007064,"Block Group 4, Census Tract 7.06, Utah County, Utah"
BG_490490007071,75385,11260,1500000US490490007071,"Block Group 1, Census Tract 7.07, Utah County, Utah"
BG_490490007072,87550,10326,1500000US490490007072,"Block Group 2, Census Tract 7.07, Utah County, Utah"
BG_490490007081,108571,20489,1500000US490490007081,"Block Group 1, Census Tract 7.08, Utah County, Utah"
BG_490490007082,94432,6428,1500000US490490007082,"Block Group 2, Census Tract 7.08, Utah County, Utah"
BG_490490007091,75234,14961,1500000US490490007091,"Block Group 1, Census Tract 7.09, Utah County, Utah"
BG_490490007092,114583,18953,1500000US490490007092,"Block Group 2, Census Tract 7.09, Utah County, Utah"
BG_490490007101,123077,28734,1500000US490490007101,"Block Group 1, Census Tract 7.10, Utah County, Utah"
BG_490490007102,117031,35409,1500000US490490007102,"Block Group 2, Census Tract 7.10, Utah County, Utah"
BG_490490007111,141250,32221,1500000US490490007111,"Block Group 1, Census Tract 7.11, Utah County, Utah"
BG_490490007112,117000,11699,1500000US490490007112,"Block Group 2, Census Tract 7.11, Utah County, Utah"
BG_490490008011,67569,12370,1500000US490490008011,"Block Group 1, Census Tract 8.01, Utah County, Utah"
BG_490490008012,29514,10565,1500000US490490008012,"Block Group 2, Census Tract 8.01, Utah County, Utah"
BG_490490008013,52356,13441,1500000US490490008013,"Block Group 3, Census Tract 8.01, Utah County, Utah"
BG_490490008021,57143,18176,1500000US490490008021,"Block Group 1, Census Tract 8.02, Utah County, Utah"
BG_490490008022,71442,31715,1500000US490490008022,"Block Group 2, Census Tract 8.02, Utah County, Utah"
BG_490490008023,48594,4503,1500000US490490008023,"Block Group 3, Census Tract 8.02, Utah County, Utah"
BG_490490009011,37399,4411,1500000US490490009011,"Block Group 1, Census Tract 9.01, Utah County, Utah"
BG_490490009012,58482,11492,1500000US490490009012,"Block Group 2, Census Tract 9.01, Utah County, Utah"
BG_490490009013,56629,9751,1500000US490490009013,"Block Group 3, Census Tract 9.01, Utah County, Utah"
BG_490490009031,75000,24833,1500000US490490009031,"Block Group 1, Census Tract 9.03, Utah County, Utah"
BG_490490009032,97679,16859,1500000US490490009032,"Block Group 2, Census Tract 9.03, Utah County, Utah"
BG_490490009033,79583,32213,1500000US490490009033,"Block Group 3, Census Tract 9.03, Utah County, Utah"
BG_490490009041,73698,9803,1500000US490490009041,"Block Group 1, Census Tract 9.04, Utah County, Utah"
BG_490490009042,101667,15943,1500000US490490009042,"Block Group 2, Census Tract 9.04, Utah County, Utah"
BG_490490010011,65486,18783,1500000US490490010011,"Block Group 1, Census Tract 10.01, Utah County, Utah"
BG_490490010012,70179,17012,1500000US490490010012,"Block Group 2, Census Tract 10.01, Utah County, Utah"
BG_490490010013,80147,10622,1500000US490490010013,"Block Group 3, Census Tract 10.01, Utah County, Utah"
BG_490490010021,80227,7249,1500000US490490010021,"Block Group 1, Census Tract 10.02, Utah County, Utah"
BG_490490010022,73274,16190,1500000US490490010022,"Block Group 2, Census Tract 10.02, Utah County, Utah"
BG_490490011031,54107,21055,1500000US490490011031,"Block Group 1, Census Tract 11.03, Utah County, Utah"
BG_490490011032,68819,12464,1500000US490490011032,"Block Group 2, Census Tract 11.03, Utah County, Utah"
BG_490490011051,101667,19921,1500000US490490011051,"Block Group 1, Census Tract 11.05, Utah County, Utah"
BG_490490011052,55833,12552,1500000US490490011052,"Block Group 2, Census Tract 11.05, Utah County, Utah"
BG_490490011061,64083,27285,1500000US490490011061,"Block Group 1, Census Tract 11.06, Utah County, Utah"
BG_490490011062,69671,15609,1500000US490490011062,"Block Group 2, Census Tract 11.06, Utah County, Utah"
BG_490490011071,89659,18972,1500000US490490011071,"Block Group 1, Census Tract 11.07, Utah County, Utah"
BG_490490011072,57759,3389,1500000US490490011072,"Block Group 2, Census Tract 11.07, Utah County, Utah"
BG_490490011081,43159,6294,1500000US490490011081,"Block Group 1, Census Tract 11.08, Utah County, Utah"
BG_490490011082,42702,6891,1500000US490490011082,"Block Group 2, Census Tract 11.08, Utah County, Utah"
BG_490490012011,81000,22098,1500000US490490012011,"Block Group 1, Census Tract 12.01, Utah County, Utah"
BG_490490012012,68203,20606,1500000US490490012012,"Block Group 2, Census Tract 12.01, Utah County, Utah"
BG_490490012021,47193,15493,1500000US490490012021,"Block Group 1, Census Tract 12.02, Utah County, Utah"
BG_490490012022,71118,19467,1500000US490490012022,"Block Group 2, Census Tract 12.02, Utah County, Utah"
BG_490490012023,47271,11110,1500000US490490012023,"Block Group 3, Census Tract 12.02, Utah County, Utah"
BG_490490013001,102027,62278,1500000US490490013001,"Block Group 1, Census Tract 13, Utah County, Utah"
BG_490490013002,56731,35716,1500000US490490013002,"Block Group 2, Census Tract 13, Utah County, Utah"
BG_490490013003,58885,5201,1500000US490490013003,"Block Group 3, Census Tract 13, Utah County, Utah"
BG_490490014011,-,**,1500000US490490014011,"Block Group 1, Census Tract 14.01, Utah County, Utah"
BG_490490014012,67019,11548,1500000US490490014012,"Block Group 2, Census Tract 14.01, Utah County, Utah"
BG_490490014013,129653,17898,1500000US490490014013,"Block Group 3, Census Tract 14.01, Utah County, Utah"
BG_490490014014,72841,66255,1500000US490490014014,"Block Group 4, Census Tract 14.01, Utah County, Utah"
BG_490490014021,33554,8931,1500000US490490014021,"Block Group 1, Census Tract 14.02, Utah County, Utah"
BG_490490014022,68669,11195,1500000US490490014022,"Block Group 2, Census Tract 14.02, Utah County, Utah"
BG_490490014023,47354,9483,1500000US490490014023,"Block Group 3, Census Tract 14.02, Utah County, Utah"
BG_490490014024,70750,33501,1500000US490490014024,"Block Group 4, Census Tract 14.02, Utah County, Utah"
BG_490490015011,100125,23308,1500000US490490015011,"Block Group 1, Census Tract 15.01, Utah County, Utah"
BG_490490015012,98272,16728,1500000US490490015012,"Block Group 2, Census Tract 15.01, Utah County, Utah"
BG_490490015013,74375,14726,1500000US490490015013,"Block Group 3, Census Tract 15.01, Utah County, Utah"
BG_490490015031,86292,20176,1500000US490490015031,"Block Group 1, Census Tract 15.03, Utah County, Utah"
BG_490490015032,104643,26622,1500000US490490015032,"Block Group 2, Census Tract 15.03, Utah County, Utah"
BG_490490015041,65313,17817,1500000US490490015041,"Block Group 1, Census Tract 15.04, Utah County, Utah"
BG_490490015042,72109,63436,1500000US490490015042,"Block Group 2, Census Tract 15.04, Utah County, Utah"
BG_490490015043,80500,21471,1500000US490490015043,"Block Group 3, Census Tract 15.04, Utah County, Utah"
BG_490490016011,27500,6917,1500000US490490016011,"Block Group 1, Census Tract 16.01, Utah County, Utah"
BG_490490016012,28723,4890,1500000US490490016012,"Block Group 2, Census Tract 16.01, Utah County, Utah"
BG_490490016021,-,**,1500000US490490016021,"Block Group 1, Census Tract 16.02, Utah County, Utah"
BG_490490016022,-,**,1500000US490490016022,"Block Group 2, Census Tract 16.02, Utah County, Utah"
BG_490490016023,-,**,1500000US490490016023,"Block Group 3, Census Tract 16.02, Utah County, Utah"
BG_490490016024,43750,35720,1500000US490490016024,"Block Group 4, Census Tract 16.02, Utah County, Utah"
BG_490490016031,20588,1351,1500000US490490016031,"Block Group 1, Census Tract 16.03, Utah County, Utah"
BG_490490016032,-,**,1500000US490490016032,"Block Group 2, Census Tract 16.03, Utah County, Utah"
BG_490490017011,80563,45237,1500000US490490017011,"Block Group 1, Census Tract 17.01, Utah County, Utah"
