"B19013_001E","B19013_001M","GEO_ID","NAME"
"98272","16728","1500000US490490015012","Block Group 2, Census Tract 15.01, Utah County, Utah"
"74375","14726","1500000US490490015013","Block Group 3, Census Tract 15.01, Utah County, Utah"
"86292","20176","1500000US490490015031","Block Group 1, Census Tract 15.03, Utah County, Utah"
"104643","26622","1500000US490490015032","Block Group 2, Census Tract 15.03, Utah County, Utah"
"65313","17817","1500000US490490015041","Block Group 1, Census Tract 15.04, Utah County, Utah"
"72109","63436","1500000US490490015042","Block Group 2, Census Tract 15.04, Utah County, Utah"
"80500","21471","1500000US490490015043","Block Group 3, Census Tract 15.04, Utah County, Utah"
"27500","6917","1500000US490490016011","Block Group 1, Census Tract 16.01, Utah County, Utah"
"28723","4890","1500000US490490016012","Block Group 2, Census Tract 16.01, Utah County, Utah"
"-","**","1500000US490490016021","Block Group 1, Census Tract 16.02, Utah County, Utah"
"-","**","1500000US490490016022","Block Group 2, Census Tract 16.02, Utah County, Utah"
"-","**","1500000US490490016023","Block Group 3, Census Tract 16.02, Utah County, Utah"
"43750","35720","1500000US490490016024","Block Group 4, Census Tract 16.02, Utah County, Utah"
"20588","1351","1500000US490490016031","Block Group 1, Census Tract 16.03, Utah County, Utah"
"-","**","1500000US490490016032","Block Group 2, Census Tract 16.03, Utah County, Utah"
"80563","45237","1500000US490490017011","Block Group 1, Census Tract 17.01, Utah County, Utah"
"43906","13629","1500000US490490017012","Block Group 2, Census Tract 17.01, Utah County, Utah"
"33250","12441","1500000US490490017021","Block Group 1, Census Tract 17.02, Utah County, Utah"
"57750","41420","1500000US490490017022","Block Group 2, Census Tract 17.02, Utah County, Utah"
"54444","30825","1500000US490490017023","Block Group 3, Census Tract 17.02, Utah County, Utah"
"34523","6443","1500000US490490018011","Block Group 1, Census Tract 18.01, Utah County, Utah"
"26978","2565","1500000US490490018012","Block Group 2, Census Tract 18.01, Utah County, Utah"
"33305","10166","1500000US490490018013","Block Group 3, Census Tract 18.01, Utah County, Utah"
"26725","4406","1500000US490490018014","Block Group 4, Census Tract 18.01, Utah County, Utah"
"35417","19939","1500000US490490018021","Block Group 1, Census Tract 18.02, Utah County, Utah"
"23980","2394","1500000US490490018022","Block Group 2, Census Tract 18.02, Utah County, Utah"
"29489","29318","1500000US490490018023","Block Group 3, Census Tract 18.02, Utah County, Utah"
"44211","17383","1500000US490490018024","Block Group 4, Census Tract 18.02, Utah County, Utah"
"32574","8231","1500000US490490018031","Block Group 1, Census Tract 18.03, Utah County, Utah"
"24414","3629","1500000US490490018032","Block Group 2, Census Tract 18.03, Utah County, Utah"
"24338","8913","1500000US490490019001","Block Group 1, Census Tract 19, Utah County, Utah"
"25952","6230","1500000US490490019002","Block Group 2, Census Tract 19, Utah County, Utah"
"30039","5422","1500000US490490019003","Block Group 3, Census Tract 19, Utah County, Utah"
"33678","17104","1500000US490490020001","Block Group 1, Census Tract 20, Utah County, Utah"
"-","**","1500000US490490020002","Block Group 2, Census Tract 20, Utah County, Utah"
"54509","24603","1500000US490490020003","Block Group 3, Census Tract 20, Utah County, Utah"
"52581","12724","1500000US490490020004","Block Group 4, Census Tract 20, Utah County, Utah"
"70294","23502","1500000US490490021011","Block Group 1, Census Tract 21.01, Utah County, Utah"
"86000","37702","1500000US490490021012","Block Group 2, Census Tract 21.01, Utah County, Utah"
"82692","8645","1500000US490490021013","Block Group 3, Census Tract 21.01, Utah County, Utah"
"77179","12764","1500000US490490021021","Block Group 1, Census Tract 21.02, Utah County, Utah"
"49583","8798","1500000US490490021022","Block Group 2, Census Tract 21.02, Utah County, Utah"
"82788","6640","1500000US490490022011","Block Group 1, Census Tract 22.01, Utah County, Utah"
"80383","9195","1500000US490490022012","Block Group 2, Census Tract 22.01, Utah County, Utah"
"49639","17129","1500000US490490022013","Block Group 3, Census Tract 22.01, Utah County, Utah"
"71369","17640","1500000US490490022041","Block Group 1, Census Tract 22.04, Utah County, Utah"
"79028","13370","1500000US490490022042","Block Group 2, Census Tract 22.04, Utah County, Utah"
"60069","9367","1500000US490490022051","Block Group 1, Census Tract 22.05, Utah County, Utah"
"62250","27290","1500000US490490022052","Block Group 2, Census Tract 22.05, Utah County, Utah"
"67159","8370","1500000US490490022061","Block Group 1, Census Tract 22.06, Utah County, Utah"
"73750","10594","1500000US490490022062","Block Group 2, Census Tract 22.06, Utah County, Utah"
"62969","7627","1500000US490490022071","Block Group 1, Census Tract 22.07, Utah County, Utah"
"70357","12526","1500000US490490022072","Block Group 2, Census Tract 22.07, Utah County, Utah"
"66250","18685","1500000US490490022073","Block Group 3, Census Tract 22.07, Utah County, Utah"
"51250","15820","1500000US490490023001","Block Group 1, Census Tract 23, Utah County, Utah"
"56944","10055","1500000US490490023002","Block Group 2, Census Tract 23, Utah County, Utah"
"52386","10558","1500000US490490023003","Block Group 3, Census Tract 23, Utah County, Utah"
"40052","3629","1500000US490490024001","Block Group 1, Census Tract 24, Utah County, Utah"
"26875","8831","1500000US490490025001","Block Group 1, Census Tract 25, Utah County, Utah"
"40729","16337","1500000US490490025002","Block Group 2, Census Tract 25, Utah County, Utah"
"34400","13134","1500000US490490025003","Block Group 3, Census Tract 25, Utah County, Utah"
"40240","16305","1500000US490490025004","Block Group 4, Census Tract 25, Utah County, Utah"
"43571","6722","1500000US490490027011","Block Group 1, Census Tract 27.01, Utah County, Utah"
"47083","9927","1500000US490490027012","Block Group 2, Census Tract 27.01, Utah County, Utah"
"61667","13260","1500000US490490027013","Block Group 3, Census Tract 27.01, Utah County, Utah"
"-","**","1500000US490490027014","Block Group 4, Census Tract 27.01, Utah County, Utah"
"85224","18544","1500000US490490027021","Block Group 1, Census Tract 27.02, Utah County, Utah"
"65714","24491","1500000US490490027022","Block Group 2, Census Tract 27.02, Utah County, Utah"
"32404","7774","1500000US490490028011","Block Group 1, Census Tract 28.01, Utah County, Utah"
"61316","13502","1500000US490490028012","Block Group 2, Census Tract 28.01, Utah County, Utah"
"35804","8216","1500000US490490028021","Block Group 1, Census Tract 28.02, Utah County, Utah"
"140515","88972","1500000US490490028022","Block Group 2, Census Tract 28.02, Utah County, Utah"
"82156","2982","1500000US490490029011","Block Group 1, Census Tract 29.01, Utah County, Utah"
"48947","6648","1500000US490490029012","Block Group 2, Census Tract 29.01, Utah County, Utah"
"59632","18393","1500000US490490029013","Block Group 3, Census Tract 29.01, Utah County, Utah"
"79805","8736","1500000US490490029014","Block Group 4, Census Tract 29.01, Utah County, Utah"
"50893","13224","1500000US490490029021","Block Group 1, Census Tract 29.02, Utah County, Utah"
"59281","6687","1500000US490490029022","Block Group 2, Census Tract 29.02, Utah County, Utah"
"47649","8665","1500000US490490029023","Block Group 3, Census Tract 29.02, Utah County, Utah"
"42813","25752","1500000US490490030011","Block Group 1, Census Tract 30.01, Utah County, Utah"
"67917","15638","1500000US490490030012","Block Group 2, Census Tract 30.01, Utah County, Utah"
"84464","16974","1500000US490490030013","Block Group 3, Census Tract 30.01, Utah County, Utah"
"58750","24999","1500000US490490030021","Block Group 1, Census Tract 30.02, Utah County, Utah"
"76023","8511","1500000US490490030022","Block Group 2, Census Tract 30.02, Utah County, Utah"
"76976","8449","1500000US490490031031","Block Group 1, Census Tract 31.03, Utah County, Utah"
"67222","18585","1500000US490490031032","Block Group 2, Census Tract 31.03, Utah County, Utah"
"108587","18626","1500000US490490031041","Block Group 1, Census Tract 31.04, Utah County, Utah"
"112992","5486","1500000US490490031042","Block Group 2, Census Tract 31.04, Utah County, Utah"
"123750","18583","1500000US490490031043","Block Group 3, Census Tract 31.04, Utah County, Utah"
"58375","23243","1500000US490490031051","Block Group 1, Census Tract 31.05, Utah County, Utah"
"61563","23254","1500000US490490031052","Block Group 2, Census Tract 31.05, Utah County, Utah"
"46159","14929","1500000US490490031053","Block Group 3, Census Tract 31.05, Utah County, Utah"
"68269","12632","1500000US490490031061","Block Group 1, Census Tract 31.06, Utah County, Utah"
"53487","12895","1500000US490490031062","Block Group 2, Census Tract 31.06, Utah County, Utah"
"47679","22859","1500000US490490032011","Block Group 1, Census Tract 32.01, Utah County, Utah"
"52305","4662","1500000US490490032012","Block Group 2, Census Tract 32.01, Utah County, Utah"
"56020","15177","1500000US490490032031","Block Group 1, Census Tract 32.03, Utah County, Utah"
"115179","30376","1500000US490490032032","Block Group 2, Census Tract 32.03, Utah County, Utah"
"116125","11121","1500000US490490032033","Block Group 3, Census Tract 32.03, Utah County, Utah"
"49167","12375","1500000US490490032041","Block Group 1, Census Tract 32.04, Utah County, Utah"
"63125","21059","1500000US490490032042","Block Group 2, Census Tract 32.04, Utah County, Utah"
"96136","19120","1500000US490490032051","Block Group 1, Census Tract 32.05, Utah County, Utah"
"61339","12286","1500000US490490032052","Block Group 2, Census Tract 32.05, Utah County, Utah"
"67303","6720","1500000US490490032053","Block Group 3, Census Tract 32.05, Utah County, Utah"
"62969","23302","1500000US490490033001","Block Group 1, Census Tract 33, Utah County, Utah"
"60625","12471","1500000US490490033002","Block Group 2, Census Tract 33, Utah County, Utah"
"90781","17968","1500000US490490033003","Block Group 3, Census Tract 33, Utah County, Utah"
"53185","6816","1500000US490490033004","Block Group 4, Census Tract 33, Utah County, Utah"
"-","**","1500000US490490034011","Block Group 1, Census Tract 34.01, Utah County, Utah"
"59735","15093","1500000US490490034012","Block Group 2, Census Tract 34.01, Utah County, Utah"
"61250","22236","1500000US490490034013","Block Group 3, Census Tract 34.01, Utah County, Utah"
"58529","21129","1500000US490490034021","Block Group 1, Census Tract 34.02, Utah County, Utah"
"84199","9306","1500000US490490034022","Block Group 2, Census Tract 34.02, Utah County, Utah"
"88309","19068","1500000US490490034023","Block Group 3, Census Tract 34.02, Utah County, Utah"
"75473","13463","1500000US490490034024","Block Group 4, Census Tract 34.02, Utah County, Utah"
"47092","9054","1500000US490490034031","Block Group 1, Census Tract 34.03, Utah County, Utah"
"80536","72716","1500000US490490034032","Block Group 2, Census Tract 34.03, Utah County, Utah"
"67096","27181","1500000US490490034033","Block Group 3, Census Tract 34.03, Utah County, Utah"
"70179","17188","1500000US490490034034","Block Group 4, Census Tract 34.03, Utah County, Utah"
"80280","8580","1500000US490490101031","Block Group 1, Census Tract 101.03, Utah County, Utah"
"67188","12163","1500000US490490101032","Block Group 2, Census Tract 101.03, Utah County, Utah"
"71833","4904","1500000US490490101033","Block Group 3, Census Tract 101.03, Utah County, Utah"
"79453","34277","1500000US490490101041","Block Group 1, Census Tract 101.04, Utah County, Utah"
"73613","11695","1500000US490490101042","Block Group 2, Census Tract 101.04, Utah County, Utah"
"85917","17274","1500000US490490101043","Block Group 3, Census Tract 101.04, Utah County, Utah"
"84715","9137","1500000US490490101044","Block Group 4, Census Tract 101.04, Utah County, Utah"
"86161","13401","1500000US490490101051","Block Group 1, Census Tract 101.05, Utah County, Utah"
"86012","2650","1500000US490490101052","Block Group 2, Census Tract 101.05, Utah County, Utah"
"104300","12610","1500000US490490101053","Block Group 3, Census Tract 101.05, Utah County, Utah"
"104880","9445","1500000US490490101061","Block Group 1, Census Tract 101.06, Utah County, Utah"
"90270","10172","1500000US490490101062","Block Group 2, Census Tract 101.06, Utah County, Utah"
"88403","12717","1500000US490490101071","Block Group 1, Census Tract 101.07, Utah County, Utah"
"111164","30617","1500000US490490101072","Block Group 2, Census Tract 101.07, Utah County, Utah"
"91995","10128","1500000US490490101081","Block Group 1, Census Tract 101.08, Utah County, Utah"
"78718","10414","1500000US490490101082","Block Group 2, Census Tract 101.08, Utah County, Utah"
"81750","47236","1500000US490490101083","Block Group 3, Census Tract 101.08, Utah County, Utah"
"101250","13460","1500000US490490101084","Block Group 4, Census Tract 101.08, Utah County, Utah"
"99167","26265","1500000US490490101091","Block Group 1, Census Tract 101.09, Utah County, Utah"
"115799","11849","1500000US490490101092","Block Group 2, Census Tract 101.09, Utah County, Utah"
"75904","8881","1500000US490490101093","Block Group 3, Census Tract 101.09, Utah County, Utah"
"83571","40812","1500000US490490101101","Block Group 1, Census Tract 101.10, Utah County, Utah"
"121750","20317","1500000US490490101102","Block Group 2, Census Tract 101.10, Utah County, Utah"
"101675","17484","1500000US490490101111","Block Group 1, Census Tract 101.11, Utah County, Utah"
"80366","13247","1500000US490490101112","Block Group 2, Census Tract 101.11, Utah County, Utah"
"103947","24769","1500000US490490101113","Block Group 3, Census Tract 101.11, Utah County, Utah"
"103750","20602","1500000US490490101121","Block Group 1, Census Tract 101.12, Utah County, Utah"
"90125","12266","1500000US490490101122","Block Group 2, Census Tract 101.12, Utah County, Utah"
"99000","11606","1500000US490490101131","Block Group 1, Census Tract 101.13, Utah County, Utah"
"115495","11295","1500000US490490101132","Block Group 2, Census Tract 101.13, Utah County, Utah"
"163036","15902","1500000US490490102081","Block Group 1, Census Tract 102.08, Utah County, Utah"
"108594","32857","1500000US490490102082","Block Group 2, Census Tract 102.08, Utah County, Utah"
"137813","27263","1500000US490490102083","Block Group 3, Census Tract 102.08, Utah County, Utah"
"101488","15099","1500000US490490102091","Block Group 1, Census Tract 102.09, Utah County, Utah"
"161591","51905","1500000US490490102092","Block Group 2, Census Tract 102.09, Utah County, Utah"
"143472","39688","1500000US490490102093","Block Group 3, Census Tract 102.09, Utah County, Utah"
"154531","33376","1500000US490490102094","Block Group 4, Census Tract 102.09, Utah County, Utah"
"91250","29657","1500000US490490102101","Block Group 1, Census Tract 102.10, Utah County, Utah"
"127708","25055","1500000US490490102102","Block Group 2, Census Tract 102.10, Utah County, Utah"
"121848","27707","1500000US490490102103","Block Group 3, Census Tract 102.10, Utah County, Utah"
"101250","26478","1500000US490490102104","Block Group 4, Census Tract 102.10, Utah County, Utah"
"116250","42331","1500000US490490102111","Block Group 1, Census Tract 102.11, Utah County, Utah"
"196458","121482","1500000US490490102112","Block Group 2, Census Tract 102.11, Utah County, Utah"
"135500","45700","1500000US490490102113","Block Group 3, Census Tract 102.11, Utah County, Utah"
"94375","19285","1500000US490490102114","Block Group 4, Census Tract 102.11, Utah County, Utah"
"109211","27535","1500000US490490102121","Block Group 1, Census Tract 102.12, Utah County, Utah"
"118966","10510","1500000US490490102122","Block Group 2, Census Tract 102.12, Utah County, Utah"
"188000","48354","1500000US490490102131","Block Group 1, Census Tract 102.13, Utah County, Utah"
"127083","15852","1500000US490490102132","Block Group 2, Census Tract 102.13, Utah County, Utah"
"55521","18342","1500000US490490102141","Block Group 1, Census Tract 102.14, Utah County, Utah"
"143529","11567","1500000US490490102142","Block Group 2, Census Tract 102.14, Utah County, Utah"
"104844","22813","1500000US490490102143","Block Group 3, Census Tract 102.14, Utah County, Utah"
"96500","31543","1500000US490490102144","Block Group 4, Census Tract 102.14, Utah County, Utah"
"114226","6268","1500000US490490102151","Block Group 1, Census Tract 102.15, Utah County, Utah"
"92969","30677","1500000US490490102152","Block Group 2, Census Tract 102.15, Utah County, Utah"
"85924","19443","1500000US490490102153","Block Group 3, Census Tract 102.15, Utah County, Utah"
"133229","29503","1500000US490490102154","Block Group 4, Census Tract 102.15, Utah County, Utah"
"111823","10175","1500000US490490102161","Block Group 1, Census Tract 102.16, Utah County, Utah"
"133750","17972","1500000US490490102162","Block Group 2, Census Tract 102.16, Utah County, Utah"
"155875","20876","1500000US490490102171","Block Group 1, Census Tract 102.17, Utah County, Utah"
"138750","16500","1500000US490490102172","Block Group 2, Census Tract 102.17, Utah County, Utah"
"164432","30284","1500000US490490102173","Block Group 3, Census Tract 102.17, Utah County, Utah"
"148750","14777","1500000US490490102181","Block Group 1, Census Tract 102.18, Utah County, Utah"
"151786","56101","1500000US490490102182","Block Group 2, Census Tract 102.18, Utah County, Utah"
"130000","67214","1500000US490490102183","Block Group 3, Census Tract 102.18, Utah County, Utah"
"140278","23773","1500000US490490102184","Block Group 4, Census Tract 102.18, Utah County, Utah"
"143833","31839","1500000US490490102191","Block Group 1, Census Tract 102.19, Utah County, Utah"
"122125","22662","1500000US490490102192","Block Group 2, Census Tract 102.19, Utah County, Utah"
"133973","33176","1500000US490490102193","Block Group 3, Census Tract 102.19, Utah County, Utah"
"118042","7987","1500000US490490102201","Block Group 1, Census Tract 102.20, Utah County, Utah"
"92436","11542","1500000US490490102202","Block Group 2, Census Tract 102.20, Utah County, Utah"
"100313","36995","1500000US490490102203","Block Group 3, Census Tract 102.20, Utah County, Utah"
"97500","21081","1500000US490490103031","Block Group 1, Census Tract 103.03, Utah County, Utah"
"121964","14008","1500000US490490103032","Block Group 2, Census Tract 103.03, Utah County, Utah"
"62778","15936","1500000US490490103041","Block Group 1, Census Tract 103.04, Utah County, Utah"
"98448","10866","1500000US490490103042","Block Group 2, Census Tract 103.04, Utah County, Utah"
"107218","10078","1500000US490490103043","Block Group 3, Census Tract 103.04, Utah County, Utah"
"122361","48628","1500000US490490103051","Block Group 1, Census Tract 103.05, Utah County, Utah"
"112188","24773","1500000US490490103052","Block Group 2, Census Tract 103.05, Utah County, Utah"
"100885","13104","1500000US490490104041","Block Group 1, Census Tract 104.04, Utah County, Utah"
"109375","10900","1500000US490490104042","Block Group 2, Census Tract 104.04, Utah County, Utah"
"85333","29564","1500000US490490104051","Block Group 1, Census Tract 104.05, Utah County, Utah"
"84917","8366","1500000US490490104052","Block Group 2, Census Tract 104.05, Utah County, Utah"
"114583","16320","1500000US490490104061","Block Group 1, Census Tract 104.06, Utah County, Utah"
"75000","6603","1500000US490490104062","Block Group 2, Census Tract 104.06, Utah County, Utah"
"97269","13735","1500000US490490104071","Block Group 1, Census Tract 104.07, Utah County, Utah"
"92292","11053","1500000US490490104072","Block Group 2, Census Tract 104.07, Utah County, Utah"
"81250","13843","1500000US490490104081","Block Group 1, Census Tract 104.08, Utah County, Utah"
"113145","39421","1500000US490490104082","Block Group 2, Census Tract 104.08, Utah County, Utah"
"105357","15221","1500000US490490104083","Block Group 3, Census Tract 104.08, Utah County, Utah"
"101375","22969","1500000US490490104091","Block Group 1, Census Tract 104.09, Utah County, Utah"
"80250","11405","1500000US490490104092","Block Group 2, Census Tract 104.09, Utah County, Utah"
"72750","18927","1500000US490490104101","Block Group 1, Census Tract 104.10, Utah County, Utah"
"86198","16301","1500000US490490104102","Block Group 2, Census Tract 104.10, Utah County, Utah"
"118750","21200","1500000US490490104111","Block Group 1, Census Tract 104.11, Utah County, Utah"
"90250","16110","1500000US490490104112","Block Group 2, Census Tract 104.11, Utah County, Utah"
"130438","6024","1500000US490490104113","Block Group 3, Census Tract 104.11, Utah County, Utah"
"83125","30246","1500000US490490105031","Block Group 1, Census Tract 105.03, Utah County, Utah"
"55500","6063","1500000US490490105032","Block Group 2, Census Tract 105.03, Utah County, Utah"
"61190","13152","1500000US490490105041","Block Group 1, Census Tract 105.04, Utah County, Utah"
"81771","9614","1500000US490490105042","Block Group 2, Census Tract 105.04, Utah County, Utah"
"82695","10535","1500000US490490105051","Block Group 1, Census Tract 105.05, Utah County, Utah"
"50909","19259","1500000US490490105052","Block Group 2, Census Tract 105.05, Utah County, Utah"
"59583","15174","1500000US490490105053","Block Group 3, Census Tract 105.05, Utah County, Utah"
"56696","15546","1500000US490490105061","Block Group 1, Census Tract 105.06, Utah County, Utah"
"50556","25962","1500000US490490105062","Block Group 2, Census Tract 105.06, Utah County, Utah"
"80625","11136","1500000US490490106001","Block Group 1, Census Tract 106, Utah County, Utah"
"73295","11016","1500000US490490106002","Block Group 2, Census Tract 106, Utah County, Utah"
"98704","13619","1500000US490490107001","Block Group 1, Census Tract 107, Utah County, Utah"
"92098","17246","1500000US490490107002","Block Group 2, Census Tract 107, Utah County, Utah"
"73750","8862","1500000US490490107003","Block Group 3, Census Tract 107, Utah County, Utah"
"83750","24627","1500000US490490109001","Block Group 1, Census Tract 109, Utah County, Utah"
"94219","32930","1500000US490490109002","Block Group 2, Census Tract 109, Utah County, Utah"
"-","**","1500000US490499801001","Block Group 1, Census Tract 9801, Utah County, Utah"
"81012","29869","1500000US490519405001","Block Group 1, Census Tract 9405, Wasatch County, Utah"
"101250","22038","1500000US490519405002","Block Group 2, Census Tract 9405, Wasatch County, Utah"
"72270","20661","1500000US490519405003","Block Group 3, Census Tract 9405, Wasatch County, Utah"
"118244","13106","1500000US490519405004","Block Group 4, Census Tract 9405, Wasatch County, Utah"
"43750","14955","1500000US490519601001","Block Group 1, Census Tract 9601, Wasatch County, Utah"
"85417","14851","1500000US490519601002","Block Group 2, Census Tract 9601, Wasatch County, Utah"
"76071","18137","1500000US490519602001","Block Group 1, Census Tract 9602, Wasatch County, Utah"
"92868","18889","1500000US490519602002","Block Group 2, Census Tract 9602, Wasatch County, Utah"
"78990","18186","1500000US490519604001","Block Group 1, Census Tract 9604, Wasatch County, Utah"
"88984","10200","1500000US490519604002","Block Group 2, Census Tract 9604, Wasatch County, Utah"
"58409","8094","1500000US490532701001","Block Group 1, Census Tract 2701, Washington County, Utah"
"54671","5153","1500000US490532701002","Block Group 2, Census Tract 2701, Washington County, Utah"
"76181","8656","1500000US490532701003","Block Group 3, Census Tract 2701, Washington County, Utah"
"46336","7951","1500000US490532701004","Block Group 4, Census Tract 2701, Washington County, Utah"
"53693","19485","1500000US490532701005","Block Group 5, Census Tract 2701, Washington County, Utah"
"50952","7195","1500000US490532702001","Block Group 1, Census Tract 2702, Washington County, Utah"
"62679","8619","1500000US490532702002","Block Group 2, Census Tract 2702, Washington County, Utah"
"33395","6809","1500000US490532703001","Block Group 1, Census Tract 2703, Washington County, Utah"
"41813","20585","1500000US490532703002","Block Group 2, Census Tract 2703, Washington County, Utah"
"74833","27466","1500000US490532703003","Block Group 3, Census Tract 2703, Washington County, Utah"
"76494","13087","1500000US490532703004","Block Group 4, Census Tract 2703, Washington County, Utah"
"57313","18987","1500000US490532704001","Block Group 1, Census Tract 2704, Washington County, Utah"
"67691","11174","1500000US490532704002","Block Group 2, Census Tract 2704, Washington County, Utah"
"55673","19969","1500000US490532705001","Block Group 1, Census Tract 2705, Washington County, Utah"
"76285","14056","1500000US490532705002","Block Group 2, Census Tract 2705, Washington County, Utah"
"58988","21258","1500000US490532705003","Block Group 3, Census Tract 2705, Washington County, Utah"
"107738","12692","1500000US490532705004","Block Group 4, Census Tract 2705, Washington County, Utah"
"72792","25982","1500000US490532706001","Block Group 1, Census Tract 2706, Washington County, Utah"
"57600","7547","1500000US490532706002","Block Group 2, Census Tract 2706, Washington County, Utah"
"68043","19444","1500000US490532706003","Block Group 3, Census Tract 2706, Washington County, Utah"
"73628","7468","1500000US490532707001","Block Group 1, Census Tract 2707, Washington County, Utah"
"37650","30176","1500000US490532707002","Block Group 2, Census Tract 2707, Washington County, Utah"
"61696","17901","1500000US490532707003","Block Group 3, Census Tract 2707, Washington County, Utah"
"47708","9911","1500000US490532707004","Block Group 4, Census Tract 2707, Washington County, Utah"
"87188","27692","1500000US490532708011","Block Group 1, Census Tract 2708.01, Washington County, Utah"
"73268","18380","1500000US490532708012","Block Group 2, Census Tract 2708.01, Washington County, Utah"
"45179","23365","1500000US490532708013","Block Group 3, Census Tract 2708.01, Washington County, Utah"
"59875","19082","1500000US490532708021","Block Group 1, Census Tract 2708.02, Washington County, Utah"
"42358","15628","1500000US490532708022","Block Group 2, Census Tract 2708.02, Washington County, Utah"
"54140","4739","1500000US490532709011","Block Group 1, Census Tract 2709.01, Washington County, Utah"
"54120","8065","1500000US490532709021","Block Group 1, Census Tract 2709.02, Washington County, Utah"
"69766","8538","1500000US490532709022","Block Group 2, Census Tract 2709.02, Washington County, Utah"
"47434","8452","1500000US490532709023","Block Group 3, Census Tract 2709.02, Washington County, Utah"
"44330","11215","1500000US490532710001","Block Group 1, Census Tract 2710, Washington County, Utah"
"54052","3638","1500000US490532710002","Block Group 2, Census Tract 2710, Washington County, Utah"
"44000","9937","1500000US490532711001","Block Group 1, Census Tract 2711, Washington County, Utah"
"85030","9934","1500000US490532711002","Block Group 2, Census Tract 2711, Washington County, Utah"
"56167","15065","1500000US490532711003","Block Group 3, Census Tract 2711, Washington County, Utah"
"58750","24530","1500000US490532711004","Block Group 4, Census Tract 2711, Washington County, Utah"
"62105","7508","1500000US490532712001","Block Group 1, Census Tract 2712, Washington County, Utah"
"45375","17095","1500000US490532712002","Block Group 2, Census Tract 2712, Washington County, Utah"
"42885","16058","1500000US490532713001","Block Group 1, Census Tract 2713, Washington County, Utah"
"35655","5641","1500000US490532713002","Block Group 2, Census Tract 2713, Washington County, Utah"
"48571","23796","1500000US490532713003","Block Group 3, Census Tract 2713, Washington County, Utah"
"32009","3061","1500000US490532714001","Block Group 1, Census Tract 2714, Washington County, Utah"
"56607","23641","1500000US490532714002","Block Group 2, Census Tract 2714, Washington County, Utah"
"48850","14779","1500000US490532714003","Block Group 3, Census Tract 2714, Washington County, Utah"
"59060","10403","1500000US490532715001","Block Group 1, Census Tract 2715, Washington County, Utah"
"76583","18538","1500000US490532715002","Block Group 2, Census Tract 2715, Washington County, Utah"
"46607","6662","1500000US490532716001","Block Group 1, Census Tract 2716, Washington County, Utah"
"57000","11315","1500000US490532716002","Block Group 2, Census Tract 2716, Washington County, Utah"
"67548","20303","1500000US490532717011","Block Group 1, Census Tract 2717.01, Washington County, Utah"
"83523","18934","1500000US490532717012","Block Group 2, Census Tract 2717.01, Washington County, Utah"
"92632","30536","1500000US490532717021","Block Group 1, Census Tract 2717.02, Washington County, Utah"
"58977","9611","1500000US490532717022","Block Group 2, Census Tract 2717.02, Washington County, Utah"
"50958","6579","1500000US490532718001","Block Group 1, Census Tract 2718, Washington County, Utah"
"63869","10424","1500000US490532718002","Block Group 2, Census Tract 2718, Washington County, Utah"
"46375","12961","1500000US490559791001","Block Group 1, Census Tract 9791, Wayne County, Utah"
"43778","3606","1500000US490559791002","Block Group 2, Census Tract 9791, Wayne County, Utah"
"67963","10612","1500000US490572001001","Block Group 1, Census Tract 2001, Weber County, Utah"
"58472","23609","1500000US490572001002","Block Group 2, Census Tract 2001, Weber County, Utah"
"56313","11092","1500000US490572001003","Block Group 3, Census Tract 2001, Weber County, Utah"
"33611","12617","1500000US490572002021","Block Group 1, Census Tract 2002.02, Weber County, Utah"
"47132","10026","1500000US490572002022","Block Group 2, Census Tract 2002.02, Weber County, Utah"
"52500","6445","1500000US490572002031","Block Group 1, Census Tract 2002.03, Weber County, Utah"
"67417","9037","1500000US490572002032","Block Group 2, Census Tract 2002.03, Weber County, Utah"
"38094","9821","1500000US490572002033","Block Group 3, Census Tract 2002.03, Weber County, Utah"
"81705","15075","1500000US490572002041","Block Group 1, Census Tract 2002.04, Weber County, Utah"
"44202","15558","1500000US490572002042","Block Group 2, Census Tract 2002.04, Weber County, Utah"
"42434","10646","1500000US490572003001","Block Group 1, Census Tract 2003, Weber County, Utah"
"72768","17179","1500000US490572003002","Block Group 2, Census Tract 2003, Weber County, Utah"
"35078","20829","1500000US490572003003","Block Group 3, Census Tract 2003, Weber County, Utah"
"29375","8405","1500000US490572004001","Block Group 1, Census Tract 2004, Weber County, Utah"
"48900","10458","1500000US490572004002","Block Group 2, Census Tract 2004, Weber County, Utah"
"58582","23207","1500000US490572005001","Block Group 1, Census Tract 2005, Weber County, Utah"
"40094","6914","1500000US490572005002","Block Group 2, Census Tract 2005, Weber County, Utah"
"45296","10608","1500000US490572005003","Block Group 3, Census Tract 2005, Weber County, Utah"
"65294","27165","1500000US490572005004","Block Group 4, Census Tract 2005, Weber County, Utah"
"31619","9620","1500000US490572005005","Block Group 5, Census Tract 2005, Weber County, Utah"
"63819","9906","1500000US490572006001","Block Group 1, Census Tract 2006, Weber County, Utah"
"69211","21062","1500000US490572006002","Block Group 2, Census Tract 2006, Weber County, Utah"
"49091","20235","1500000US490572006003","Block Group 3, Census Tract 2006, Weber County, Utah"
"68889","13299","1500000US490572006004","Block Group 4, Census Tract 2006, Weber County, Utah"
"71625","31307","1500000US490572007001","Block Group 1, Census Tract 2007, Weber County, Utah"
